Fecha,EnergiaCsr,EnergiaMol,UnidadesMol,EnergiaMaz,UnidadesMaz,EnergiaSop,UnidadesSop,EnergiaMsf,UnidadesMsf,Archivo_Origen
02/01/2022 00:00:00,1185.415829,741.705006,10.0,77.684906,1,325.645917,2,40.38,2,Producción_CSR_01-01-2022.csv
01/01/2022 23:00:00,1191.23263,740.345139,10.0,84.675088,1,325.972403,2,40.24,2,Producción_CSR_01-01-2022.csv
01/01/2022 22:00:00,1121.59444,670.873656,10.0,84.705382,1,325.755402,2,40.26,2,Producción_CSR_01-01-2022.csv
01/01/2022 21:00:00,1143.355281,686.197543,10.0,90.867327,2,325.840411,2,40.45,2,Producción_CSR_01-01-2022.csv
01/01/2022 20:00:00,1192.680867,618.465676,10.0,169.747679,2,316.167512,2,88.3,2,Producción_CSR_01-01-2022.csv
01/01/2022 19:00:00,1056.206237,558.934027,10.0,169.744561,2,271.397649,2,56.13,2,Producción_CSR_01-01-2022.csv
01/01/2022 18:00:00,976.735593,515.213207,10.0,169.754608,2,270.467778,2,21.3,1,Producción_CSR_01-01-2022.csv
01/01/2022 17:00:00,993.931499,531.923276,10.0,169.753165,2,270.955058,2,21.3,1,Producción_CSR_01-01-2022.csv
01/01/2022 16:00:00,1002.438594,540.40874,10.0,169.747108,2,270.982746,2,21.3,1,Producción_CSR_01-01-2022.csv
01/01/2022 15:00:00,984.895423,522.745351,10.0,169.735729,2,270.914343,2,21.5,1,Producción_CSR_01-01-2022.csv
01/01/2022 14:00:00,1000.054047,538.063815,10.0,169.730798,2,270.959434,2,21.3,1,Producción_CSR_01-01-2022.csv
01/01/2022 13:00:00,1004.041759,555.032409,10.0,169.74346,2,257.96589,2,21.3,1,Producción_CSR_01-01-2022.csv
01/01/2022 12:00:00,888.868878,520.49438,10.0,133.345481,2,213.729017,2,21.3,1,Producción_CSR_01-01-2022.csv
01/01/2022 11:00:00,690.171855,455.226613,10.0,0.0,0,213.645242,2,21.3,1,Producción_CSR_01-01-2022.csv
01/01/2022 10:00:00,638.767334,404.001821,10.0,0.0,0,213.465513,2,21.3,1,Producción_CSR_01-01-2022.csv
01/01/2022 09:00:00,666.658975,431.797918,10.0,0.0,0,213.561057,2,21.3,1,Producción_CSR_01-01-2022.csv
01/01/2022 08:00:00,612.369125,382.4653,10.0,0.0,0,208.603825,2,21.3,1,Producción_CSR_01-01-2022.csv
01/01/2022 07:00:00,604.349979,330.558224,10.0,0.0,0,201.291755,2,72.5,3,Producción_CSR_01-01-2022.csv
01/01/2022 06:00:00,841.080813,533.345819,10.0,0.0,0,214.114994,2,93.62,3,Producción_CSR_01-01-2022.csv
01/01/2022 05:00:00,965.504108,543.89739,10.0,0.0,0,316.176718,2,105.43,3,Producción_CSR_01-01-2022.csv
01/01/2022 04:00:00,1107.65001,627.436761,10.0,0.0,0,325.083249,2,155.13,3,Producción_CSR_01-01-2022.csv
01/01/2022 03:00:00,1200.106817,722.817459,10.0,0.0,0,324.919358,2,152.37,3,Producción_CSR_01-01-2022.csv
01/01/2022 02:00:00,1319.679435,839.549435,10.0,0.0,0,325.3,2,154.83,3,Producción_CSR_01-01-2022.csv
01/01/2022 01:00:00,1358.502142,848.04886,10.0,32.803518,1,326.279764,2,151.37,3,Producción_CSR_01-01-2022.csv
02/02/2022 00:00:00,773.895622,340.780704,6.0,0.0,0,162.234918,1,270.88,3,Producción_CSR_01-02-2022.csv
01/02/2022 23:00:00,905.557332,397.782357,7.0,60.152985,2,211.62199,2,236.0,3,Producción_CSR_01-02-2022.csv
01/02/2022 22:00:00,994.2663,447.855295,8.0,157.824421,2,258.836584,2,129.75,3,Producción_CSR_01-02-2022.csv
01/02/2022 21:00:00,1135.585972,586.967302,8.0,159.708307,2,319.910363,2,69.0,3,Producción_CSR_01-02-2022.csv
01/02/2022 20:00:00,1222.825594,696.842145,8.0,159.724867,2,323.128582,2,43.13,3,Producción_CSR_01-02-2022.csv
01/02/2022 19:00:00,983.250269,456.835635,8.0,142.438644,2,226.97599,2,157.0,3,Producción_CSR_01-02-2022.csv
01/02/2022 18:00:00,895.531235,371.867928,6.0,129.566784,2,211.096523,2,183.0,3,Producción_CSR_01-02-2022.csv
01/02/2022 17:00:00,992.725037,418.345718,6.0,129.549788,2,211.579531,2,233.25,3,Producción_CSR_01-02-2022.csv
01/02/2022 16:00:00,959.03376,432.248377,6.0,129.596521,2,172.568862,2,224.62,3,Producción_CSR_01-02-2022.csv
01/02/2022 15:00:00,963.061361,398.734736,6.0,129.561203,2,162.635422,1,272.13,3,Producción_CSR_01-02-2022.csv
01/02/2022 14:00:00,900.370264,336.427113,6.0,129.322419,2,162.500732,1,272.12,3,Producción_CSR_01-02-2022.csv
01/02/2022 13:00:00,888.264114,388.115669,6.0,65.280117,2,162.618328,1,272.25,3,Producción_CSR_01-02-2022.csv
01/02/2022 12:00:00,914.941268,416.845324,6.0,64.681104,1,162.66484,1,270.75,3,Producción_CSR_01-02-2022.csv
01/02/2022 11:00:00,847.199586,348.66272,6.0,64.687894,1,161.728972,1,272.12,3,Producción_CSR_01-02-2022.csv
01/02/2022 10:00:00,745.7128,313.106054,6.0,45.380724,1,115.216022,1,272.01,3,Producción_CSR_01-02-2022.csv
01/02/2022 09:00:00,666.890937,292.323462,6.0,0.0,0,106.577475,1,267.99,3,Producción_CSR_01-02-2022.csv
01/02/2022 08:00:00,550.285896,243.219285,6.0,0.0,0,104.056611,1,203.01,3,Producción_CSR_01-02-2022.csv
01/02/2022 07:00:00,546.758626,192.653366,6.0,0.0,0,103.60526,1,250.5,3,Producción_CSR_01-02-2022.csv
01/02/2022 06:00:00,520.42791,181.703793,6.0,0.0,0,105.474117,1,233.25,3,Producción_CSR_01-02-2022.csv
01/02/2022 05:00:00,508.640592,201.373542,6.0,0.0,0,105.51705,1,201.75,3,Producción_CSR_01-02-2022.csv
01/02/2022 04:00:00,502.897076,182.914641,6.0,0.0,0,105.482435,1,214.5,3,Producción_CSR_01-02-2022.csv
01/02/2022 03:00:00,551.609193,207.045497,6.0,0.0,0,105.563696,1,239.0,3,Producción_CSR_01-02-2022.csv
01/02/2022 02:00:00,617.817907,241.263461,6.0,0.0,0,105.674446,1,270.88,3,Producción_CSR_01-02-2022.csv
01/02/2022 01:00:00,701.204836,288.872539,6.0,0.0,0,141.712297,1,270.62,3,Producción_CSR_01-02-2022.csv
02/03/2022 00:00:00,560.2537,181.212069,5.0,0.0,0,105.421631,1,273.62,3,Producción_CSR_01-03-2022.csv
01/03/2022 23:00:00,682.730521,256.76303,5.0,0.0,0,153.717491,1,272.25,3,Producción_CSR_01-03-2022.csv
01/03/2022 22:00:00,833.963575,358.072632,6.0,0.0,0,205.270943,2,270.62,3,Producción_CSR_01-03-2022.csv
01/03/2022 21:00:00,964.948326,438.310434,6.0,0.0,0,252.887892,2,273.75,3,Producción_CSR_01-03-2022.csv
01/03/2022 20:00:00,987.270936,465.531987,6.0,0.0,0,249.738949,2,272.0,3,Producción_CSR_01-03-2022.csv
01/03/2022 19:00:00,734.743279,315.081694,6.0,0.0,0,147.411585,2,272.25,3,Producción_CSR_01-03-2022.csv
01/03/2022 18:00:00,601.214694,211.267913,5.0,11.518167,1,106.298614,1,272.13,3,Producción_CSR_01-03-2022.csv
01/03/2022 17:00:00,653.667452,206.513716,5.0,68.581051,1,106.322685,1,272.25,3,Producción_CSR_01-03-2022.csv
01/03/2022 16:00:00,695.407342,228.53707,5.0,86.997509,2,106.372763,1,273.5,3,Producción_CSR_01-03-2022.csv
01/03/2022 15:00:00,731.28844,216.308421,5.0,136.599386,2,106.130633,1,272.25,3,Producción_CSR_01-03-2022.csv
01/03/2022 14:00:00,690.634253,175.742279,5.0,136.591355,2,106.050619,1,272.25,3,Producción_CSR_01-03-2022.csv
01/03/2022 13:00:00,777.610613,262.578228,5.0,136.590436,2,106.451949,1,271.99,3,Producción_CSR_01-03-2022.csv
01/03/2022 12:00:00,755.144447,240.029423,5.0,136.595868,2,106.389156,1,272.13,3,Producción_CSR_01-03-2022.csv
01/03/2022 11:00:00,802.170554,286.850415,5.0,136.595478,2,106.474661,1,272.25,3,Producción_CSR_01-03-2022.csv
01/03/2022 10:00:00,753.268597,286.451039,5.0,88.09231,2,106.475248,1,272.25,3,Producción_CSR_01-03-2022.csv
01/03/2022 09:00:00,658.140778,279.687858,5.0,0.0,0,106.44292,1,272.01,3,Producción_CSR_01-03-2022.csv
01/03/2022 08:00:00,613.644021,236.416845,5.0,0.0,0,106.357176,1,270.87,3,Producción_CSR_01-03-2022.csv
01/03/2022 07:00:00,576.86111,198.616096,5.0,0.0,0,106.245014,1,272.0,3,Producción_CSR_01-03-2022.csv
01/03/2022 06:00:00,605.913986,225.943359,5.0,0.0,0,106.350627,1,273.62,3,Producción_CSR_01-03-2022.csv
01/03/2022 05:00:00,595.719206,217.113122,5.0,0.0,0,106.356084,1,272.25,3,Producción_CSR_01-03-2022.csv
01/03/2022 04:00:00,605.257041,226.634264,5.0,0.0,0,106.372777,1,272.25,3,Producción_CSR_01-03-2022.csv
01/03/2022 03:00:00,607.360097,229.120219,5.0,0.0,0,106.359878,1,271.88,3,Producción_CSR_01-03-2022.csv
01/03/2022 02:00:00,572.914432,194.390573,5.0,0.0,0,106.273859,1,272.25,3,Producción_CSR_01-03-2022.csv
01/03/2022 01:00:00,614.524375,235.945709,5.0,0.0,0,106.328666,1,272.25,3,Producción_CSR_01-03-2022.csv
02/04/2022 00:00:00,1224.51757,692.479838,10.0,134.854929,2,397.182803,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 23:00:00,1419.691613,852.13658,10.0,138.58473,2,428.970303,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 22:00:00,1422.270304,854.672565,10.0,138.596254,2,429.001485,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 21:00:00,1471.279468,903.444303,10.0,138.609778,2,429.225387,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 20:00:00,1443.789866,903.260546,10.0,138.597922,2,401.931398,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 19:00:00,1174.185584,703.680161,10.0,138.619815,2,331.885608,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 18:00:00,1355.584218,774.773802,10.0,138.571474,2,442.238942,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 17:00:00,1490.899172,869.706771,10.0,138.620447,2,482.571954,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 16:00:00,1472.919673,852.545538,10.0,138.397995,2,481.97614,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 15:00:00,1437.640275,898.812816,10.0,55.92852,2,482.898939,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 14:00:00,1385.255821,917.016664,10.0,0.0,0,468.239157,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 13:00:00,1356.740112,895.936672,10.0,0.0,0,460.80344,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 12:00:00,1341.56062,880.873084,10.0,0.0,0,460.687536,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 11:00:00,1307.071816,864.075,10.0,0.0,0,442.996816,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 10:00:00,1182.92734,823.332921,10.0,0.0,0,359.594419,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 09:00:00,1157.834644,842.950342,10.0,0.0,0,314.884302,3,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 08:00:00,989.677103,738.815858,10.0,0.0,0,250.861245,2,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 07:00:00,902.033787,651.353697,10.0,0.0,0,250.68009,2,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 06:00:00,932.887913,681.946472,10.0,0.0,0,250.941441,2,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 05:00:00,813.046078,562.400597,10.0,0.0,0,250.645481,2,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 04:00:00,722.055418,471.684201,10.0,0.0,0,250.371217,2,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 03:00:00,794.386986,543.706077,10.0,0.0,0,250.680909,2,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 02:00:00,773.195435,522.570873,10.0,0.0,0,250.624562,2,0.0,0,Producción_CSR_01-04-2022.csv
01/04/2022 01:00:00,825.313202,533.347054,10.0,0.0,0,291.966148,3,0.0,0,Producción_CSR_01-04-2022.csv
02/05/2022 00:00:00,876.506355,452.158869,8.0,0.0,0,211.087486,2,213.26,3,Producción_CSR_01-05-2022.csv
01/05/2022 23:00:00,933.542132,509.301221,10.0,0.0,0,211.240911,2,213.0,3,Producción_CSR_01-05-2022.csv
01/05/2022 22:00:00,1001.833597,521.746613,10.0,11.565258,1,256.781726,2,211.74,3,Producción_CSR_01-05-2022.csv
01/05/2022 21:00:00,1170.777281,545.436438,10.0,123.186137,2,290.534706,3,211.62,3,Producción_CSR_01-05-2022.csv
01/05/2022 20:00:00,1562.350307,757.688459,10.0,170.053334,2,422.848514,3,211.76,3,Producción_CSR_01-05-2022.csv
01/05/2022 19:00:00,1606.290381,850.349525,10.0,141.154598,2,368.536258,3,246.25,3,Producción_CSR_01-05-2022.csv
01/05/2022 18:00:00,1438.16016,841.538095,10.0,0.0,0,324.872065,2,271.75,3,Producción_CSR_01-05-2022.csv
01/05/2022 17:00:00,1437.529714,840.402781,10.0,0.0,0,324.876933,2,272.25,3,Producción_CSR_01-05-2022.csv
01/05/2022 16:00:00,1416.475976,819.65288,10.0,0.0,0,324.823096,2,272.0,3,Producción_CSR_01-05-2022.csv
01/05/2022 15:00:00,1411.825743,814.921802,10.0,0.0,0,324.783941,2,272.12,3,Producción_CSR_01-05-2022.csv
01/05/2022 14:00:00,1416.228369,819.197798,10.0,0.0,0,324.780571,2,272.25,3,Producción_CSR_01-05-2022.csv
01/05/2022 13:00:00,1419.556253,822.522663,10.0,0.0,0,324.78359,2,272.25,3,Producción_CSR_01-05-2022.csv
01/05/2022 12:00:00,1399.94267,803.249354,10.0,0.0,0,324.693316,2,272.0,3,Producción_CSR_01-05-2022.csv
01/05/2022 11:00:00,1340.688147,744.068482,10.0,0.0,0,324.489665,2,272.13,3,Producción_CSR_01-05-2022.csv
01/05/2022 10:00:00,1242.342101,662.107054,10.0,0.0,0,306.615047,2,273.62,3,Producción_CSR_01-05-2022.csv
01/05/2022 09:00:00,1091.198639,598.616669,10.0,0.0,0,220.33197,2,272.25,3,Producción_CSR_01-05-2022.csv
01/05/2022 08:00:00,1004.721968,549.895468,10.0,0.0,0,211.4465,2,243.38,3,Producción_CSR_01-05-2022.csv
01/05/2022 07:00:00,1036.357596,553.568871,10.0,0.0,0,229.418725,2,253.37,3,Producción_CSR_01-05-2022.csv
01/05/2022 06:00:00,1225.089163,683.465425,10.0,0.0,0,269.493738,2,272.13,3,Producción_CSR_01-05-2022.csv
01/05/2022 05:00:00,1276.717608,734.957365,10.0,0.0,0,269.640243,2,272.12,3,Producción_CSR_01-05-2022.csv
01/05/2022 04:00:00,1326.0068,783.9936,10.0,0.0,0,269.7632,2,272.25,3,Producción_CSR_01-05-2022.csv
01/05/2022 03:00:00,1383.549925,813.081839,10.0,0.0,0,298.338086,2,272.13,3,Producción_CSR_01-05-2022.csv
01/05/2022 02:00:00,1467.316484,869.116008,10.0,0.0,0,327.330476,3,270.87,3,Producción_CSR_01-05-2022.csv
01/05/2022 01:00:00,1495.214583,834.622158,10.0,2.818826,1,385.893599,3,271.88,3,Producción_CSR_01-05-2022.csv
02/06/2022 00:00:00,1034.358538,554.668912,10.0,65.494006,1,285.32562,3,128.87,3,Producción_CSR_01-06-2022.csv
01/06/2022 23:00:00,1136.979302,601.40513,10.0,64.948753,1,329.365419,3,141.26,3,Producción_CSR_01-06-2022.csv
01/06/2022 22:00:00,1278.971701,690.633898,10.0,64.947857,1,380.889946,3,142.5,3,Producción_CSR_01-06-2022.csv
01/06/2022 21:00:00,1460.95923,822.22502,10.0,107.091232,2,390.522978,3,141.12,3,Producción_CSR_01-06-2022.csv
01/06/2022 20:00:00,1497.202836,785.36749,10.0,129.667008,2,441.168338,3,141.0,3,Producción_CSR_01-06-2022.csv
01/06/2022 19:00:00,1405.655867,766.24908,10.0,98.206729,2,399.950058,3,141.25,3,Producción_CSR_01-06-2022.csv
01/06/2022 18:00:00,1259.907204,668.570237,10.0,64.950362,1,385.266605,3,141.12,3,Producción_CSR_01-06-2022.csv
01/06/2022 17:00:00,1416.961182,749.43912,10.0,64.904188,1,425.997874,3,176.62,3,Producción_CSR_01-06-2022.csv
01/06/2022 16:00:00,1482.256048,806.947937,10.0,64.886927,1,428.921184,3,181.5,3,Producción_CSR_01-06-2022.csv
01/06/2022 15:00:00,1480.505103,823.352833,10.0,64.885652,1,410.766618,3,181.5,3,Producción_CSR_01-06-2022.csv
01/06/2022 14:00:00,1428.30853,819.785353,10.0,64.882361,1,384.770816,3,158.87,3,Producción_CSR_01-06-2022.csv
01/06/2022 13:00:00,1377.458359,820.304186,10.0,64.885065,1,361.139108,3,131.13,3,Producción_CSR_01-06-2022.csv
01/06/2022 12:00:00,1360.047839,803.153301,10.0,64.883702,1,361.130836,3,130.88,3,Producción_CSR_01-06-2022.csv
01/06/2022 11:00:00,1270.830208,689.859701,10.0,64.89744,1,384.563067,3,131.51,3,Producción_CSR_01-06-2022.csv
01/06/2022 10:00:00,1250.52413,697.064186,10.0,28.6307,1,393.579244,3,131.25,3,Producción_CSR_01-06-2022.csv
01/06/2022 09:00:00,1137.077213,671.48915,10.0,0.0,0,345.098063,3,120.49,3,Producción_CSR_01-06-2022.csv
01/06/2022 08:00:00,1048.872165,671.055113,10.0,0.0,0,282.567052,2,95.25,3,Producción_CSR_01-06-2022.csv
01/06/2022 07:00:00,988.511742,616.776525,10.0,0.0,0,269.715217,2,102.02,3,Producción_CSR_01-06-2022.csv
01/06/2022 06:00:00,1083.754835,688.974682,10.0,0.0,0,269.910153,2,124.87,3,Producción_CSR_01-06-2022.csv
01/06/2022 05:00:00,1001.016709,646.050531,10.0,0.0,0,248.966178,2,106.0,3,Producción_CSR_01-06-2022.csv
01/06/2022 04:00:00,985.864943,666.338306,10.0,0.0,0,211.526637,2,108.0,3,Producción_CSR_01-06-2022.csv
01/06/2022 03:00:00,960.611545,623.938164,10.0,0.0,0,211.423381,2,125.25,3,Producción_CSR_01-06-2022.csv
01/06/2022 02:00:00,929.414552,593.181705,10.0,0.0,0,211.352847,2,124.88,3,Producción_CSR_01-06-2022.csv
01/06/2022 01:00:00,960.230411,537.808252,10.0,0.0,0,297.542159,3,124.88,3,Producción_CSR_01-06-2022.csv
02/07/2022 00:00:00,968.164193,534.858437,10.0,65.645012,1,269.790744,2,97.87,3,Producción_CSR_01-07-2022.csv
01/07/2022 23:00:00,1090.370089,606.668628,10.0,68.199075,1,314.492386,2,101.01,3,Producción_CSR_01-07-2022.csv
01/07/2022 22:00:00,1196.63372,692.507198,10.0,84.81674,1,318.569782,2,100.74,3,Producción_CSR_01-07-2022.csv
01/07/2022 21:00:00,1305.491647,800.991831,10.0,84.821723,1,318.918093,2,100.76,3,Producción_CSR_01-07-2022.csv
01/07/2022 20:00:00,1345.88372,842.522353,10.0,84.828187,1,319.04318,2,99.49,3,Producción_CSR_01-07-2022.csv
01/07/2022 19:00:00,1219.012153,713.427522,10.0,84.83215,1,318.492481,2,102.26,3,Producción_CSR_01-07-2022.csv
01/07/2022 18:00:00,1170.130894,666.259673,10.0,84.912295,1,318.338926,2,100.62,3,Producción_CSR_01-07-2022.csv
01/07/2022 17:00:00,1207.835471,702.039866,10.0,85.086727,1,318.458878,2,102.25,3,Producción_CSR_01-07-2022.csv
01/07/2022 16:00:00,1253.896314,749.20205,10.0,85.077068,1,318.617196,2,101.0,3,Producción_CSR_01-07-2022.csv
01/07/2022 15:00:00,1260.371617,755.913265,10.0,85.077668,1,318.630684,2,100.75,3,Producción_CSR_01-07-2022.csv
01/07/2022 14:00:00,1231.432349,728.712855,10.0,85.079166,1,318.510328,2,99.13,3,Producción_CSR_01-07-2022.csv
01/07/2022 13:00:00,1242.93877,738.433139,10.0,84.995782,1,318.519849,2,100.99,3,Producción_CSR_01-07-2022.csv
01/07/2022 12:00:00,1317.991857,813.830506,10.0,84.679193,1,318.722158,2,100.76,3,Producción_CSR_01-07-2022.csv
01/07/2022 11:00:00,1241.336344,777.269805,10.0,84.819356,1,278.507183,2,100.74,3,Producción_CSR_01-07-2022.csv
01/07/2022 10:00:00,1154.690843,717.74042,10.0,64.600087,1,270.090336,2,102.26,3,Producción_CSR_01-07-2022.csv
01/07/2022 09:00:00,1081.568489,743.585465,10.0,0.0,0,236.993024,2,100.99,3,Producción_CSR_01-07-2022.csv
01/07/2022 08:00:00,991.486331,680.613107,10.0,0.0,0,211.613224,2,99.26,3,Producción_CSR_01-07-2022.csv
01/07/2022 07:00:00,997.923222,685.546107,10.0,0.0,0,211.637115,2,100.74,3,Producción_CSR_01-07-2022.csv
01/07/2022 06:00:00,961.144078,648.603552,10.0,0.0,0,211.530526,2,101.01,3,Producción_CSR_01-07-2022.csv
01/07/2022 05:00:00,821.272501,507.957791,10.0,0.0,0,211.19471,2,102.12,3,Producción_CSR_01-07-2022.csv
01/07/2022 04:00:00,831.420743,519.434631,10.0,0.0,0,211.236112,2,100.75,3,Producción_CSR_01-07-2022.csv
01/07/2022 03:00:00,853.914113,540.481893,10.0,0.0,0,211.30222,2,102.13,3,Producción_CSR_01-07-2022.csv
01/07/2022 02:00:00,846.931408,535.681511,10.0,0.0,0,211.759897,2,99.49,3,Producción_CSR_01-07-2022.csv
01/07/2022 01:00:00,888.366169,575.647028,10.0,0.0,0,211.969141,2,100.75,3,Producción_CSR_01-07-2022.csv
02/08/2022 00:00:00,1004.201617,627.37726,9.0,0.0,0,319.324357,3,57.5,2,Producción_CSR_01-08-2022.csv
01/08/2022 23:00:00,1182.642369,716.823496,9.0,0.0,0,383.568873,3,82.25,2,Producción_CSR_01-08-2022.csv
01/08/2022 22:00:00,1322.420864,746.709313,9.0,11.175773,1,399.165778,3,165.37,3,Producción_CSR_01-08-2022.csv
01/08/2022 21:00:00,1502.031945,775.166832,9.0,99.362501,2,395.252612,3,232.25,3,Producción_CSR_01-08-2022.csv
01/08/2022 20:00:00,1645.036238,797.103743,9.0,170.032902,2,418.639593,3,259.26,3,Producción_CSR_01-08-2022.csv
01/08/2022 19:00:00,1390.614987,723.207285,9.0,118.040952,2,367.56675,3,181.8,3,Producción_CSR_01-08-2022.csv
01/08/2022 18:00:00,1249.64116,694.259653,9.0,69.552229,1,365.329278,3,120.5,2,Producción_CSR_01-08-2022.csv
01/08/2022 17:00:00,1318.562384,719.583897,9.0,85.013633,1,389.964854,3,124.0,2,Producción_CSR_01-08-2022.csv
01/08/2022 16:00:00,1334.838046,727.272042,9.0,85.018473,1,390.047531,3,132.5,2,Producción_CSR_01-08-2022.csv
01/08/2022 15:00:00,1372.902569,768.098549,9.0,85.014295,1,390.289725,3,129.5,2,Producción_CSR_01-08-2022.csv
01/08/2022 14:00:00,1372.866837,770.441633,9.0,77.509854,1,403.91535,3,121.0,2,Producción_CSR_01-08-2022.csv
01/08/2022 13:00:00,1414.943072,781.145863,9.0,64.889669,1,447.90754,3,121.0,2,Producción_CSR_01-08-2022.csv
01/08/2022 12:00:00,1426.540968,814.980234,9.0,55.872967,1,434.817767,3,120.87,2,Producción_CSR_01-08-2022.csv
01/08/2022 11:00:00,1348.40942,827.027468,9.0,0.0,0,418.131952,3,103.25,2,Producción_CSR_01-08-2022.csv
01/08/2022 10:00:00,1252.351409,780.75132,9.0,0.0,0,396.720089,3,74.88,2,Producción_CSR_01-08-2022.csv
01/08/2022 09:00:00,1103.995939,721.74739,9.0,0.0,0,341.878549,3,40.37,2,Producción_CSR_01-08-2022.csv
01/08/2022 08:00:00,925.541569,629.892818,9.0,0.0,0,255.398751,2,40.25,2,Producción_CSR_01-08-2022.csv
01/08/2022 07:00:00,859.575578,607.686692,9.0,0.0,0,211.508886,2,40.38,2,Producción_CSR_01-08-2022.csv
01/08/2022 06:00:00,796.766349,545.361399,9.0,0.0,0,211.28495,2,40.12,2,Producción_CSR_01-08-2022.csv
01/08/2022 05:00:00,684.518296,433.099217,9.0,0.0,0,210.919079,2,40.5,2,Producción_CSR_01-08-2022.csv
01/08/2022 04:00:00,688.379459,435.884113,9.0,0.0,0,210.865346,2,41.63,2,Producción_CSR_01-08-2022.csv
01/08/2022 03:00:00,718.424696,462.978045,9.0,0.0,0,215.076651,2,40.37,2,Producción_CSR_01-08-2022.csv
01/08/2022 02:00:00,790.661865,491.093466,9.0,0.0,0,259.188399,2,40.38,2,Producción_CSR_01-08-2022.csv
01/08/2022 01:00:00,857.833393,530.75101,9.0,0.0,0,269.462383,2,57.62,2,Producción_CSR_01-08-2022.csv
02/09/2022 00:00:00,1383.423911,756.747716,10.0,92.154781,2,438.021414,3,96.5,2,Producción_CSR_01-09-2022.csv
01/09/2022 23:00:00,1589.694983,876.543559,10.0,169.824771,2,471.326653,3,72.0,2,Producción_CSR_01-09-2022.csv
01/09/2022 22:00:00,1588.23415,906.492104,10.0,169.813616,2,471.54843,3,40.38,2,Producción_CSR_01-09-2022.csv
01/09/2022 21:00:00,1585.155968,856.996261,10.0,169.82832,2,466.211387,3,92.12,2,Producción_CSR_01-09-2022.csv
01/09/2022 20:00:00,1651.114547,929.021356,10.0,169.81627,2,451.096921,3,101.18,2,Producción_CSR_01-09-2022.csv
01/09/2022 19:00:00,1581.619429,860.720453,10.0,169.826915,2,450.452061,3,100.62,2,Producción_CSR_01-09-2022.csv
01/09/2022 18:00:00,1575.529958,839.204212,10.0,169.845052,2,465.920694,3,100.56,2,Producción_CSR_01-09-2022.csv
01/09/2022 17:00:00,1648.650322,895.21622,10.0,169.830339,2,482.943763,3,100.66,2,Producción_CSR_01-09-2022.csv
01/09/2022 16:00:00,1657.45791,903.604792,10.0,169.815117,2,483.038001,3,101.0,2,Producción_CSR_01-09-2022.csv
01/09/2022 15:00:00,1672.979442,926.385229,10.0,169.788385,2,475.925828,3,100.88,2,Producción_CSR_01-09-2022.csv
01/09/2022 14:00:00,1624.307094,903.367816,10.0,169.792228,2,450.52705,3,100.62,2,Producción_CSR_01-09-2022.csv
01/09/2022 13:00:00,1588.847866,836.803742,10.0,169.811582,2,481.352542,3,100.88,2,Producción_CSR_01-09-2022.csv
01/09/2022 12:00:00,1673.498587,923.392858,10.0,169.756124,2,479.729605,3,100.62,2,Producción_CSR_01-09-2022.csv
01/09/2022 11:00:00,1520.89311,833.178653,10.0,138.146517,2,450.06794,3,99.5,2,Producción_CSR_01-09-2022.csv
01/09/2022 10:00:00,1528.331507,858.837181,10.0,110.607993,2,458.006333,3,100.88,2,Producción_CSR_01-09-2022.csv
01/09/2022 09:00:00,1478.232713,936.890559,10.0,0.0,0,440.722154,3,100.62,2,Producción_CSR_01-09-2022.csv
01/09/2022 08:00:00,1375.182157,937.437032,10.0,0.0,0,336.745125,3,101.0,2,Producción_CSR_01-09-2022.csv
01/09/2022 07:00:00,1326.087825,887.235193,10.0,0.0,0,323.852632,2,115.0,2,Producción_CSR_01-09-2022.csv
01/09/2022 06:00:00,1349.911383,898.598266,10.0,0.0,0,310.183117,2,141.13,2,Producción_CSR_01-09-2022.csv
01/09/2022 05:00:00,1142.41268,731.812683,10.0,0.0,0,269.349997,2,141.25,2,Producción_CSR_01-09-2022.csv
01/09/2022 04:00:00,1140.600065,730.119509,10.0,0.0,0,269.360556,2,141.12,2,Producción_CSR_01-09-2022.csv
