Fecha,EnergiaCsr,EnergiaMol,UnidadesMol,EnergiaMaz,UnidadesMaz,EnergiaSop,UnidadesSop,EnergiaMsf,UnidadesMsf,Archivo_Origen,Error al descargar los datos!
02/01/2024 00:00:00,660.614472,242.252888,4.0,0.0,0.0,146.111584,2.0,272.25,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 23:00:00,898.659732,392.463956,5.0,0.0,0.0,234.695776,2.0,271.5,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 22:00:00,1079.899821,509.674505,5.0,0.0,0.0,297.975316,2.0,272.25,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 21:00:00,1122.837437,535.307797,5.0,0.0,0.0,316.02964,2.0,271.5,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 20:00:00,1002.502293,464.054008,5.0,0.0,0.0,266.198285,2.0,272.25,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 19:00:00,680.35994,260.212581,5.0,0.0,0.0,148.767359,2.0,271.38,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 18:00:00,272.251734,0.001734,0.0,0.0,0.0,0.0,0.0,272.25,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 17:00:00,271.5,0.0,0.0,0.0,0.0,0.0,0.0,271.5,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 16:00:00,400.292131,81.988746,3.0,0.0,0.0,46.053385,1.0,272.25,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 15:00:00,556.609522,178.933392,3.0,0.0,0.0,106.30613,1.0,271.37,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 14:00:00,562.690071,184.215778,3.0,0.0,0.0,106.354293,1.0,272.12,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 13:00:00,552.668485,174.996386,3.0,0.0,0.0,106.172099,1.0,271.5,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 12:00:00,550.141762,169.265294,3.0,0.0,0.0,108.626468,1.0,272.25,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 11:00:00,274.880515,3.471524,3.0,0.0,0.0,0.028991,1.0,271.38,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 10:00:00,272.25,0.0,0.0,0.0,0.0,0.0,0.0,272.25,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 09:00:00,242.12,0.0,0.0,0.0,0.0,0.0,0.0,242.12,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 08:00:00,190.5,0.0,0.0,0.0,0.0,0.0,0.0,190.5,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 07:00:00,305.625964,41.741271,3.0,0.0,0.0,21.884693,1.0,242.0,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 06:00:00,564.411213,185.830066,3.0,0.0,0.0,106.331147,1.0,272.25,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 05:00:00,563.629284,186.025423,3.0,0.0,0.0,106.103861,1.0,271.5,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 04:00:00,566.375802,184.495683,3.0,0.0,0.0,109.630119,1.0,272.25,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 03:00:00,678.066136,253.509839,4.0,0.0,0.0,153.176297,1.0,271.38,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 02:00:00,700.673592,271.321353,4.0,0.0,0.0,157.102239,1.0,272.25,3.0,Producción_CSR_01-01-2024.csv,
01/01/2024 01:00:00,706.047724,271.74342,4.0,0.0,0.0,162.304304,1.0,272.0,3.0,Producción_CSR_01-01-2024.csv,
02/02/2024 00:00:00,1264.319433,729.99163,10.0,159.968403,2.0,323.3294,2.0,51.03,3.0,Producción_CSR_01-02-2024.csv,
01/02/2024 23:00:00,1358.0098,814.565662,10.0,159.975011,2.0,323.229127,2.0,60.24,3.0,Producción_CSR_01-02-2024.csv,
01/02/2024 22:00:00,1379.100618,835.298029,10.0,159.972234,2.0,323.320355,2.0,60.51,3.0,Producción_CSR_01-02-2024.csv,
01/02/2024 21:00:00,1425.847694,881.115702,10.0,159.947459,2.0,323.934533,2.0,60.85,3.0,Producción_CSR_01-02-2024.csv,
01/02/2024 20:00:00,1474.1975,922.69273,10.0,159.940969,2.0,324.063801,2.0,67.5,3.0,Producción_CSR_01-02-2024.csv,
01/02/2024 19:00:00,1371.13315,816.921128,10.0,159.945073,2.0,323.696949,2.0,70.57,3.0,Producción_CSR_01-02-2024.csv,
01/02/2024 18:00:00,1371.573306,846.393112,10.0,159.957471,2.0,323.822723,2.0,41.4,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 17:00:00,1452.167446,885.032522,10.0,159.914771,2.0,323.970153,2.0,83.25,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 16:00:00,1485.75258,943.829168,10.0,159.881005,2.0,324.142407,2.0,57.9,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 15:00:00,1540.513759,1001.852001,10.0,159.880757,2.0,324.281001,2.0,54.5,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 14:00:00,1511.204151,956.707453,10.0,159.870085,2.0,324.176613,2.0,70.45,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 13:00:00,1442.072018,887.489374,10.0,159.891864,2.0,323.99078,2.0,70.7,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 12:00:00,1431.030788,876.453748,10.0,159.886607,2.0,323.940433,2.0,70.75,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 11:00:00,1479.227618,934.759776,10.0,159.90811,2.0,324.059732,2.0,60.5,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 10:00:00,1260.805812,754.392017,10.0,159.94524,2.0,323.468555,2.0,23.0,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 09:00:00,1133.194819,636.561397,10.0,151.559942,2.0,323.95348,2.0,21.12,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 08:00:00,1022.425059,545.296661,10.0,131.212231,2.0,323.166167,2.0,22.75,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 07:00:00,979.942011,515.704393,10.0,131.207818,2.0,310.5298,2.0,22.5,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 06:00:00,865.942579,450.160225,10.0,131.214608,2.0,262.567746,2.0,22.0,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 05:00:00,846.216371,431.109662,10.0,131.215224,2.0,260.891485,2.0,23.0,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 04:00:00,899.74311,462.886359,10.0,131.20172,2.0,283.305031,2.0,22.35,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 03:00:00,1059.156515,584.230531,10.0,131.165453,2.0,322.510531,2.0,21.25,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 02:00:00,1191.196876,715.490809,10.0,131.135586,2.0,322.620481,2.0,21.95,2.0,Producción_CSR_01-02-2024.csv,
01/02/2024 01:00:00,1362.691966,886.509974,10.0,131.120773,2.0,322.911219,2.0,22.15,2.0,Producción_CSR_01-02-2024.csv,
02/03/2024 00:00:00,622.200113,179.302176,4.0,65.859506,1.0,105.668431,1.0,271.37,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 23:00:00,633.339837,179.168517,4.0,77.057473,2.0,105.643847,1.0,271.47,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 22:00:00,713.190789,189.36193,5.0,139.960016,2.0,113.118843,1.0,270.75,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 21:00:00,766.643377,220.714413,5.0,139.950255,2.0,134.358709,1.0,271.62,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 20:00:00,831.086957,263.300717,5.0,133.461248,2.0,163.444992,2.0,270.88,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 19:00:00,864.784043,392.061409,5.0,74.384317,2.0,228.968317,2.0,169.37,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 18:00:00,820.016207,391.934943,5.0,65.006772,1.0,220.574492,2.0,142.5,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 17:00:00,958.003165,391.948634,5.0,65.003816,1.0,229.050715,2.0,272.0,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 16:00:00,958.199,392.071787,5.0,64.993507,1.0,229.133706,2.0,272.0,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 15:00:00,935.758901,379.937405,5.0,64.990708,1.0,219.230788,2.0,271.6,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 14:00:00,829.803063,312.943702,5.0,64.990994,1.0,180.118367,2.0,271.75,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 13:00:00,773.995539,275.604432,4.0,65.001365,1.0,161.389742,1.0,272.0,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 12:00:00,766.677955,270.847825,4.0,65.012978,1.0,159.317152,1.0,271.5,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 11:00:00,676.821392,213.958859,4.0,65.018649,1.0,125.843884,1.0,272.0,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 10:00:00,484.003144,92.044954,3.0,65.011597,1.0,55.066593,1.0,271.88,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 09:00:00,282.500399,0.0,0.0,11.900399,1.0,0.0,0.0,270.6,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 08:00:00,269.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 07:00:00,271.5,0.0,0.0,0.0,0.0,0.0,0.0,271.5,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 06:00:00,238.87,0.0,0.0,0.0,0.0,0.0,0.0,238.87,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 05:00:00,197.38,0.0,0.0,0.0,0.0,0.0,0.0,197.38,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 04:00:00,249.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 03:00:00,320.053354,85.955915,3.0,0.0,0.0,17.717439,1.0,216.38,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 02:00:00,419.903945,184.583193,5.0,0.0,0.0,115.200752,1.0,120.12,3.0,Producción_CSR_01-03-2024.csv,
01/03/2024 01:00:00,528.696397,221.869885,5.0,79.042352,2.0,124.02416,1.0,103.76,3.0,Producción_CSR_01-03-2024.csv,
02/04/2024 00:00:00,433.262395,257.513192,9.0,0.0,0.0,154.119203,2.0,21.63,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 23:00:00,786.250431,472.833631,9.0,7.928568,1.0,284.138232,3.0,21.35,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 22:00:00,980.993752,595.276792,10.0,60.451627,1.0,303.635333,3.0,21.63,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 21:00:00,1072.094812,585.113155,10.0,110.621137,2.0,355.01052,3.0,21.35,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 20:00:00,1368.888482,777.041635,10.0,120.350312,2.0,449.866535,3.0,21.63,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 19:00:00,1171.117379,663.69683,10.0,120.33288,2.0,366.967669,3.0,20.12,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 18:00:00,885.758889,472.824072,8.0,120.367454,2.0,270.937363,3.0,21.63,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 17:00:00,1035.525219,560.519339,8.0,120.340349,2.0,333.045531,3.0,21.62,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 16:00:00,1110.066874,610.589577,8.0,120.328612,2.0,357.518685,3.0,21.63,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 15:00:00,1120.730385,608.687791,8.0,120.316183,2.0,349.876411,3.0,41.85,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 14:00:00,1035.032216,562.047326,8.0,120.306822,2.0,326.808068,3.0,25.87,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 13:00:00,913.897622,490.977832,7.0,120.338985,2.0,280.950805,2.0,21.63,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 12:00:00,866.401946,454.844462,7.0,120.43085,2.0,269.506634,2.0,21.62,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 11:00:00,703.444854,352.231124,6.0,106.035631,2.0,190.678099,2.0,54.5,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 10:00:00,436.860196,216.406559,5.0,61.594379,1.0,138.729258,1.0,20.13,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 09:00:00,313.428317,148.2732,4.0,61.585351,1.0,83.119766,1.0,20.45,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 08:00:00,33.38818,0.0,0.0,13.93818,1.0,0.0,0.0,19.45,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 07:00:00,15.35,0.0,0.0,0.0,0.0,0.0,0.0,15.35,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 06:00:00,11.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 05:00:00,11.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 04:00:00,11.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 03:00:00,58.867297,31.265053,3.0,0.0,0.0,16.352244,1.0,11.25,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 02:00:00,306.095552,185.51623,3.0,0.0,0.0,109.079322,1.0,11.5,1.0,Producción_CSR_01-04-2024.csv,
01/04/2024 01:00:00,515.893437,313.137103,5.0,0.0,0.0,191.506334,2.0,11.25,1.0,Producción_CSR_01-04-2024.csv,
02/05/2024 00:00:00,718.844018,348.860193,7.0,0.0,0.0,210.733825,2.0,159.25,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 23:00:00,816.788535,418.006682,7.0,0.0,0.0,237.061853,2.0,161.72,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 22:00:00,830.039111,403.401803,7.0,0.0,0.0,246.187308,2.0,180.45,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 21:00:00,964.417919,447.277659,7.0,0.0,0.0,265.52026,2.0,251.62,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 20:00:00,932.085763,429.28008,7.0,0.0,0.0,250.805683,2.0,252.0,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 19:00:00,778.226885,392.301445,7.0,0.0,0.0,221.92544,2.0,164.0,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 18:00:00,598.627129,358.676391,5.0,0.0,0.0,209.850738,2.0,30.1,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 17:00:00,686.267318,350.579887,5.0,0.0,0.0,210.047431,2.0,125.64,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 16:00:00,833.982655,410.48193,5.0,0.0,0.0,242.200725,2.0,181.3,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 15:00:00,841.509418,402.511447,5.0,0.0,0.0,224.967971,2.0,214.03,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 14:00:00,670.857347,299.911963,5.0,0.0,0.0,173.825384,2.0,197.12,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 13:00:00,598.810283,251.907274,4.0,0.0,0.0,149.453009,1.0,197.45,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 12:00:00,588.468276,266.765201,4.0,0.0,0.0,154.553075,1.0,167.15,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 11:00:00,521.278128,247.385092,4.0,0.0,0.0,150.023036,1.0,123.87,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 10:00:00,457.645969,199.727263,4.0,0.0,0.0,108.388706,1.0,149.53,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 09:00:00,434.933601,154.407401,3.0,0.0,0.0,87.1662,1.0,193.36,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 08:00:00,134.13,0.0,0.0,0.0,0.0,0.0,0.0,134.13,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 07:00:00,97.046254,0.0,0.0,23.916254,1.0,0.0,0.0,73.13,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 06:00:00,173.925868,0.0,0.0,57.675868,1.0,0.0,0.0,116.25,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 05:00:00,121.166582,0.0,0.0,57.666582,1.0,0.0,0.0,63.5,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 04:00:00,158.398427,0.0,0.0,57.678427,1.0,0.0,0.0,100.72,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 03:00:00,247.47708,18.321736,3.0,57.683589,1.0,10.621755,1.0,160.85,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 02:00:00,390.115395,176.275149,4.0,57.683119,1.0,112.157127,1.0,44.0,3.0,Producción_CSR_01-05-2024.csv,
01/05/2024 01:00:00,496.249037,213.246728,5.0,58.009995,1.0,123.742314,1.0,101.25,3.0,Producción_CSR_01-05-2024.csv,
02/06/2024 00:00:00,963.424668,467.678553,9.0,130.620158,2.0,280.755957,2.0,84.37,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 23:00:00,1007.096968,501.218346,9.0,130.612191,2.0,291.266431,2.0,84.0,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 22:00:00,1070.132683,564.691011,9.0,130.538165,2.0,290.903507,2.0,84.0,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 21:00:00,1196.48252,690.057149,9.0,130.522396,2.0,291.022975,2.0,84.88,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 20:00:00,1260.401657,754.14955,9.0,130.551966,2.0,291.200141,2.0,84.5,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 19:00:00,1253.150174,747.300319,9.0,130.518373,2.0,291.201482,2.0,84.13,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 18:00:00,1155.260393,648.616341,9.0,130.52225,2.0,291.751802,2.0,84.37,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 17:00:00,1160.329194,651.867377,9.0,130.50235,2.0,293.209467,2.0,84.75,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 16:00:00,1030.083736,523.070098,8.0,130.507313,2.0,293.006325,2.0,83.5,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 15:00:00,983.792042,502.925577,8.0,130.469927,2.0,291.396538,2.0,59.0,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 14:00:00,974.940615,477.833502,8.0,130.484634,2.0,282.122479,2.0,84.5,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 13:00:00,958.540063,465.708549,8.0,130.493684,2.0,277.46783,2.0,84.87,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 12:00:00,1002.664343,496.923484,8.0,130.477276,2.0,291.763583,2.0,83.5,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 11:00:00,1058.399348,551.027286,8.0,130.461987,2.0,292.530075,2.0,84.38,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 10:00:00,945.319534,495.684367,8.0,99.330751,2.0,286.934416,2.0,63.37,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 09:00:00,730.4121,421.81512,8.0,24.922622,1.0,249.674358,2.0,34.0,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 08:00:00,600.335703,350.180532,8.0,0.0,0.0,215.525171,2.0,34.63,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 07:00:00,628.586795,380.750639,8.0,0.0,0.0,214.086156,2.0,33.75,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 06:00:00,665.88144,396.647921,8.0,0.0,0.0,234.733519,2.0,34.5,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 05:00:00,689.823589,410.125976,9.0,0.0,0.0,245.077613,2.0,34.62,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 04:00:00,796.921987,465.301749,9.0,0.0,1.0,272.880238,2.0,58.74,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 03:00:00,949.979234,450.894553,9.0,60.710757,1.0,254.253924,2.0,184.12,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 02:00:00,1093.395924,535.752191,9.0,64.927179,1.0,291.816554,2.0,200.9,3.0,Producción_CSR_01-06-2024.csv,
01/06/2024 01:00:00,1132.023337,573.444162,9.0,64.928703,1.0,291.910472,2.0,201.74,3.0,Producción_CSR_01-06-2024.csv,
02/07/2024 00:00:00,1093.56065,547.193949,9.0,170.052445,2.0,320.684256,3.0,55.63,2.0,Producción_CSR_01-07-2024.csv,
01/07/2024 23:00:00,1242.688046,625.286249,9.0,170.037045,2.0,366.614752,3.0,80.75,2.0,Producción_CSR_01-07-2024.csv,
01/07/2024 22:00:00,1306.398445,668.499254,9.0,170.028883,2.0,387.250308,3.0,80.62,2.0,Producción_CSR_01-07-2024.csv,
01/07/2024 21:00:00,1377.271954,710.134623,9.0,169.99831,2.0,416.639021,3.0,80.5,2.0,Producción_CSR_01-07-2024.csv,
01/07/2024 20:00:00,1411.265471,747.369185,9.0,170.007507,2.0,433.738779,3.0,60.15,2.0,Producción_CSR_01-07-2024.csv,
01/07/2024 19:00:00,1369.830668,746.353522,9.0,170.022672,2.0,433.454474,3.0,20.0,2.0,Producción_CSR_01-07-2024.csv,
01/07/2024 18:00:00,1372.942098,745.475906,9.0,170.06848,2.0,437.267712,3.0,20.13,2.0,Producción_CSR_01-07-2024.csv,
01/07/2024 17:00:00,1498.796837,786.674175,9.0,170.060949,2.0,452.311713,3.0,89.75,2.0,Producción_CSR_01-07-2024.csv,
01/07/2024 16:00:00,1521.331334,799.547389,9.0,170.03911,2.0,452.844835,3.0,98.9,2.0,Producción_CSR_01-07-2024.csv,
01/07/2024 15:00:00,1539.116962,835.26959,9.0,170.057704,2.0,453.289668,3.0,80.5,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 14:00:00,1503.863283,829.227406,9.0,170.027731,2.0,453.208146,3.0,51.4,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 13:00:00,1471.827206,790.469034,9.0,170.031106,2.0,452.927066,3.0,58.4,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 12:00:00,1517.901599,815.350069,9.0,170.027925,2.0,453.273605,3.0,79.25,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 11:00:00,1447.264157,804.614496,9.0,170.000778,2.0,452.648883,3.0,20.0,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 10:00:00,1352.694564,748.671168,9.0,149.520145,2.0,434.253251,3.0,20.25,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 09:00:00,1084.195329,639.991566,9.0,60.622908,2.0,363.330855,3.0,20.25,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 08:00:00,778.226982,479.674209,8.0,0.0,0.0,278.552773,2.0,20.0,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 07:00:00,687.260537,420.35127,7.0,0.0,0.0,246.659267,2.0,20.25,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 06:00:00,651.172709,397.862939,7.0,0.0,0.0,233.05977,2.0,20.25,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 05:00:00,570.156012,357.710883,7.0,0.0,0.0,210.695129,2.0,1.75,1.0,Producción_CSR_01-07-2024.csv,
01/07/2024 04:00:00,575.057485,365.290852,7.0,0.0,0.0,209.766633,2.0,0.0,0.0,Producción_CSR_01-07-2024.csv,
01/07/2024 03:00:00,583.820063,365.299956,7.0,8.419703,1.0,210.100404,2.0,0.0,0.0,Producción_CSR_01-07-2024.csv,
01/07/2024 02:00:00,635.806835,357.553746,8.0,66.759502,1.0,211.493587,2.0,0.0,0.0,Producción_CSR_01-07-2024.csv,
01/07/2024 01:00:00,739.914828,414.21961,9.0,66.767379,1.0,254.027839,2.0,4.9,1.0,Producción_CSR_01-07-2024.csv,
02/08/2024 00:00:00,836.601039,542.122908,10.0,0.0,0.0,290.228131,2.0,4.25,1.0,Producción_CSR_01-08-2024.csv,
01/08/2024 23:00:00,955.802622,592.946963,10.0,62.370657,1.0,290.485002,2.0,10.0,1.0,Producción_CSR_01-08-2024.csv,
01/08/2024 22:00:00,1084.791884,652.353474,10.0,121.374882,2.0,290.693528,2.0,20.37,2.0,Producción_CSR_01-08-2024.csv,
01/08/2024 21:00:00,1114.712153,665.184142,10.0,131.39428,2.0,290.753731,2.0,27.38,2.0,Producción_CSR_01-08-2024.csv,
01/08/2024 20:00:00,1157.707707,683.57922,10.0,133.079989,2.0,290.798498,2.0,50.25,2.0,Producción_CSR_01-08-2024.csv,
01/08/2024 19:00:00,1168.420859,708.244175,10.0,140.690114,2.0,290.73657,2.0,28.75,2.0,Producción_CSR_01-08-2024.csv,
01/08/2024 18:00:00,1266.739149,824.932293,10.0,131.268259,2.0,290.418597,2.0,20.12,2.0,Producción_CSR_01-08-2024.csv,
01/08/2024 17:00:00,1461.400971,907.557385,10.0,167.690072,2.0,291.153514,2.0,95.0,2.0,Producción_CSR_01-08-2024.csv,
01/08/2024 16:00:00,1474.1202,908.120064,10.0,169.976625,2.0,292.143511,2.0,103.88,2.0,Producción_CSR_01-08-2024.csv,
01/08/2024 15:00:00,1439.324004,873.579732,10.0,169.954847,2.0,292.169425,2.0,103.62,2.0,Producción_CSR_01-08-2024.csv,
01/08/2024 14:00:00,1322.240969,769.412508,10.0,169.965829,2.0,291.982632,2.0,90.88,2.0,Producción_CSR_01-08-2024.csv,
01/08/2024 13:00:00,1307.978167,755.47717,9.0,169.974686,2.0,292.026311,2.0,90.5,1.0,Producción_CSR_01-08-2024.csv,
01/08/2024 12:00:00,1264.796658,739.374017,9.0,169.967282,2.0,291.955359,2.0,63.5,1.0,Producción_CSR_01-08-2024.csv,
01/08/2024 11:00:00,1064.229391,616.966205,8.0,135.652767,2.0,291.610419,2.0,20.0,1.0,Producción_CSR_01-08-2024.csv,
01/08/2024 10:00:00,809.328055,497.509622,6.0,0.0,0.0,290.068433,2.0,21.75,1.0,Producción_CSR_01-08-2024.csv,
01/08/2024 09:00:00,542.976495,330.817313,6.0,0.0,0.0,190.659182,2.0,21.5,1.0,Producción_CSR_01-08-2024.csv,
01/08/2024 08:00:00,303.306596,184.625418,3.0,0.0,0.0,107.181178,1.0,11.5,1.0,Producción_CSR_01-08-2024.csv,
01/08/2024 07:00:00,295.990833,180.758402,3.0,0.0,0.0,104.982431,1.0,10.25,1.0,Producción_CSR_01-08-2024.csv,
01/08/2024 06:00:00,297.247917,180.711347,3.0,0.0,0.0,105.03657,1.0,11.5,1.0,Producción_CSR_01-08-2024.csv,
01/08/2024 05:00:00,285.708107,180.64035,3.0,0.0,0.0,105.067757,1.0,0.0,0.0,Producción_CSR_01-08-2024.csv,
01/08/2024 04:00:00,285.678804,180.562444,3.0,0.0,0.0,105.11636,1.0,0.0,0.0,Producción_CSR_01-08-2024.csv,
01/08/2024 03:00:00,285.603913,180.411979,3.0,0.0,0.0,105.191934,1.0,0.0,0.0,Producción_CSR_01-08-2024.csv,
01/08/2024 02:00:00,412.922098,257.536804,6.0,0.0,0.0,155.385294,2.0,0.0,0.0,Producción_CSR_01-08-2024.csv,
01/08/2024 01:00:00,594.040217,371.003593,6.0,0.0,0.0,223.036624,2.0,0.0,0.0,Producción_CSR_01-08-2024.csv,
02/09/2024 00:00:00,603.037546,384.366121,6.0,6.208755,1.0,212.46267,2.0,0.0,0.0,Producción_CSR_01-09-2024.csv,
