Fecha,EnergiaCsr,EnergiaMol,UnidadesMol,EnergiaMaz,UnidadesMaz,EnergiaSop,UnidadesSop,EnergiaMsf,UnidadesMsf,Archivo_Origen
01/02/2023 23:00:00,975.184957,427.034568,7,139.559513,2,253.090876,2,155.5,2,Producción_CSR_01-02-2023.csv
01/02/2023 22:00:00,1006.912266,432.504613,7,139.591751,2,254.815902,2,180.0,2,Producción_CSR_01-02-2023.csv
01/02/2023 21:00:00,1006.178296,431.186703,8,139.543457,2,254.198136,2,181.25,2,Producción_CSR_01-02-2023.csv
01/02/2023 20:00:00,1064.88705,466.436296,8,139.558496,2,277.392258,2,181.5,2,Producción_CSR_01-02-2023.csv
01/02/2023 19:00:00,841.487931,398.155937,8,139.628911,2,225.833083,2,77.87,2,Producción_CSR_01-02-2023.csv
01/02/2023 18:00:00,799.685987,369.256471,8,139.645793,2,221.653723,2,69.13,2,Producción_CSR_01-02-2023.csv
01/02/2023 17:00:00,863.500624,462.525803,8,73.56015,2,246.914671,2,80.5,2,Producción_CSR_01-02-2023.csv
01/02/2023 16:00:00,951.712168,547.133723,8,0.0,0,323.708445,2,80.87,2,Producción_CSR_01-02-2023.csv
01/02/2023 15:00:00,946.623597,554.479464,7,0.0,0,311.644133,2,80.5,2,Producción_CSR_01-02-2023.csv
01/02/2023 14:00:00,884.032902,519.784448,7,0.0,0,315.248454,2,49.0,2,Producción_CSR_01-02-2023.csv
01/02/2023 13:00:00,846.743134,517.820269,7,0.0,0,305.922865,2,23.0,2,Producción_CSR_01-02-2023.csv
01/02/2023 12:00:00,890.249213,546.134744,7,0.0,0,322.484469,2,21.63,2,Producción_CSR_01-02-2023.csv
01/02/2023 11:00:00,866.939246,514.28796,7,30.7722,1,300.379086,2,21.5,2,Producción_CSR_01-02-2023.csv
01/02/2023 10:00:00,701.83242,373.273921,7,64.878769,1,211.80973,2,51.87,2,Producción_CSR_01-02-2023.csv
01/02/2023 09:00:00,578.370383,271.259248,7,64.933498,1,161.547637,1,80.63,2,Producción_CSR_01-02-2023.csv
01/02/2023 08:00:00,555.312995,266.067484,7,64.941469,1,143.554042,1,80.75,2,Producción_CSR_01-02-2023.csv
01/02/2023 07:00:00,529.729006,239.099933,7,64.880268,1,145.128805,1,80.62,2,Producción_CSR_01-02-2023.csv
01/02/2023 06:00:00,518.990642,273.819353,7,1.141336,1,161.899953,1,82.13,2,Producción_CSR_01-02-2023.csv
01/02/2023 05:00:00,526.981409,289.826353,7,0.0,0,166.055056,2,71.1,2,Producción_CSR_01-02-2023.csv
01/02/2023 04:00:00,614.014701,354.586485,7,0.0,0,211.928216,2,47.5,2,Producción_CSR_01-02-2023.csv
01/02/2023 03:00:00,673.370556,389.905898,7,0.0,0,234.464658,2,49.0,2,Producción_CSR_01-02-2023.csv
01/02/2023 02:00:00,770.995599,450.561581,7,0.0,0,268.564018,2,51.87,2,Producción_CSR_01-02-2023.csv
01/02/2023 01:00:00,887.753418,520.331653,7,0.0,0,301.291765,2,66.13,2,Producción_CSR_01-02-2023.csv
02/03/2023 00:00:00,540.529632,221.984394,4,37.814238,1,129.721,1,151.01,3,Producción_CSR_01-03-2023.csv
01/03/2023 23:00:00,622.596557,216.900658,5,65.846945,2,132.358954,1,207.49,3,Producción_CSR_01-03-2023.csv
01/03/2023 22:00:00,885.437911,345.799573,6,113.291241,2,201.837097,2,224.51,3,Producción_CSR_01-03-2023.csv
01/03/2023 21:00:00,1193.53287,558.193681,6,139.704466,2,324.264723,2,171.37,3,Producción_CSR_01-03-2023.csv
01/03/2023 20:00:00,1167.530395,552.161528,6,140.743363,2,320.255504,2,154.37,3,Producción_CSR_01-03-2023.csv
01/03/2023 19:00:00,949.928193,435.217023,6,46.706959,2,258.234211,2,209.77,3,Producción_CSR_01-03-2023.csv
01/03/2023 18:00:00,879.887033,424.593559,6,0.0,0,253.543474,2,201.75,3,Producción_CSR_01-03-2023.csv
01/03/2023 17:00:00,884.785832,428.209043,6,0.0,0,253.856789,2,202.72,3,Producción_CSR_01-03-2023.csv
01/03/2023 16:00:00,820.927271,434.83794,6,0.0,0,254.349331,2,131.74,3,Producción_CSR_01-03-2023.csv
01/03/2023 15:00:00,769.511917,425.529394,6,0.0,0,249.852523,2,94.13,2,Producción_CSR_01-03-2023.csv
01/03/2023 14:00:00,755.733734,415.059624,5,0.0,0,245.50411,2,95.17,2,Producción_CSR_01-03-2023.csv
01/03/2023 13:00:00,685.644869,380.373705,5,0.0,0,214.641164,2,90.63,1,Producción_CSR_01-03-2023.csv
01/03/2023 12:00:00,675.049405,373.693494,5,0.0,0,211.205911,2,90.15,1,Producción_CSR_01-03-2023.csv
01/03/2023 11:00:00,652.271811,354.773875,5,0.0,0,206.867936,2,90.63,1,Producción_CSR_01-03-2023.csv
01/03/2023 10:00:00,429.213643,243.778147,4,0.0,0,139.885496,1,45.55,1,Producción_CSR_01-03-2023.csv
01/03/2023 09:00:00,306.189642,180.928392,4,0.0,0,105.13125,1,20.13,1,Producción_CSR_01-03-2023.csv
01/03/2023 08:00:00,306.505307,181.151962,4,0.0,0,105.103345,1,20.25,1,Producción_CSR_01-03-2023.csv
01/03/2023 07:00:00,300.777472,181.330533,4,0.0,0,105.076939,1,14.37,1,Producción_CSR_01-03-2023.csv
01/03/2023 06:00:00,296.348927,181.298189,4,0.0,0,105.050738,1,10.0,1,Producción_CSR_01-03-2023.csv
01/03/2023 05:00:00,293.344599,178.184766,4,0.0,0,105.029833,1,10.13,1,Producción_CSR_01-03-2023.csv
01/03/2023 04:00:00,280.921387,165.247035,4,0.0,0,105.554352,1,10.12,1,Producción_CSR_01-03-2023.csv
01/03/2023 03:00:00,326.930978,198.972325,4,0.0,0,117.958653,1,10.0,1,Producción_CSR_01-03-2023.csv
01/03/2023 02:00:00,397.60988,244.594388,4,0.0,0,142.885492,1,10.13,1,Producción_CSR_01-03-2023.csv
01/03/2023 01:00:00,444.590053,272.758436,4,0.0,0,161.711617,1,10.12,1,Producción_CSR_01-03-2023.csv
02/04/2023 00:00:00,623.226812,233.519316,5,0.0,0,130.577496,1,259.13,3,Producción_CSR_01-04-2023.csv
01/04/2023 23:00:00,644.077305,226.617387,6,0.0,0,145.609918,1,271.85,3,Producción_CSR_01-04-2023.csv
01/04/2023 22:00:00,769.371054,326.84153,6,0.0,0,170.279524,2,272.25,3,Producción_CSR_01-04-2023.csv
01/04/2023 21:00:00,907.256645,363.141033,6,54.189552,1,218.20606,2,271.72,3,Producción_CSR_01-04-2023.csv
01/04/2023 20:00:00,978.788533,402.794536,6,64.740219,1,240.673778,2,270.58,3,Producción_CSR_01-04-2023.csv
01/04/2023 19:00:00,848.163138,335.81504,6,64.770073,1,175.458025,2,272.12,3,Producción_CSR_01-04-2023.csv
01/04/2023 18:00:00,666.764323,207.863133,5,64.793942,1,122.407248,1,271.7,3,Producción_CSR_01-04-2023.csv
01/04/2023 17:00:00,775.498999,280.278234,5,64.79362,1,158.307145,2,272.12,3,Producción_CSR_01-04-2023.csv
01/04/2023 16:00:00,926.202124,368.937975,5,64.796773,1,220.217376,2,272.25,3,Producción_CSR_01-04-2023.csv
01/04/2023 15:00:00,921.203076,403.511711,5,64.776397,1,181.284968,2,271.63,3,Producción_CSR_01-04-2023.csv
01/04/2023 14:00:00,810.990613,312.32761,5,64.774761,1,162.138242,1,271.75,3,Producción_CSR_01-04-2023.csv
01/04/2023 13:00:00,819.133297,320.233707,5,64.780105,1,161.869485,1,272.25,3,Producción_CSR_01-04-2023.csv
01/04/2023 12:00:00,822.844343,392.88574,5,64.771408,1,162.057195,1,203.13,3,Producción_CSR_01-04-2023.csv
01/04/2023 11:00:00,716.849515,308.16829,5,64.789432,1,162.521793,1,181.37,2,Producción_CSR_01-04-2023.csv
01/04/2023 10:00:00,696.335511,287.246709,5,64.794111,1,162.794691,1,181.5,2,Producción_CSR_01-04-2023.csv
01/04/2023 09:00:00,643.302934,254.785031,5,64.790301,1,142.477602,1,181.25,2,Producción_CSR_01-04-2023.csv
01/04/2023 08:00:00,539.409524,221.954798,4,64.806932,1,123.647794,1,129.0,2,Producción_CSR_01-04-2023.csv
01/04/2023 07:00:00,454.689299,189.473526,4,64.799295,1,110.916478,1,89.5,2,Producción_CSR_01-04-2023.csv
01/04/2023 06:00:00,546.732584,190.800072,4,64.779424,1,109.773088,1,181.38,2,Producción_CSR_01-04-2023.csv
01/04/2023 05:00:00,551.324119,193.946552,4,64.786131,1,111.091436,1,181.5,2,Producción_CSR_01-04-2023.csv
01/04/2023 04:00:00,570.821544,207.019499,4,64.779929,1,117.522116,1,181.5,2,Producción_CSR_01-04-2023.csv
01/04/2023 03:00:00,585.105951,218.197222,4,64.776606,1,120.632123,1,181.5,2,Producción_CSR_01-04-2023.csv
01/04/2023 02:00:00,577.515293,214.779595,4,64.734804,1,116.500894,1,181.5,2,Producción_CSR_01-04-2023.csv
01/04/2023 01:00:00,522.741734,185.122557,5,43.91881,1,112.450367,1,181.25,2,Producción_CSR_01-04-2023.csv
02/05/2023 00:00:00,1477.516467,708.96387,10,82.842739,1,414.959858,3,270.75,3,Producción_CSR_01-05-2023.csv
01/05/2023 23:00:00,1610.583318,798.500718,10,82.841798,1,456.990802,3,272.25,3,Producción_CSR_01-05-2023.csv
01/05/2023 22:00:00,1615.062841,810.442223,10,82.852232,1,472.768386,3,249.0,3,Producción_CSR_01-05-2023.csv
01/05/2023 21:00:00,1616.252754,860.91748,10,82.855223,1,480.730051,3,191.75,3,Producción_CSR_01-05-2023.csv
01/05/2023 20:00:00,1605.333674,870.4652,10,82.855181,1,480.763293,3,171.25,3,Producción_CSR_01-05-2023.csv
01/05/2023 19:00:00,1526.935129,764.503129,10,82.857271,1,432.074729,3,247.5,3,Producción_CSR_01-05-2023.csv
01/05/2023 18:00:00,1622.702042,801.466998,10,81.076941,1,467.908103,3,272.25,3,Producción_CSR_01-05-2023.csv
01/05/2023 17:00:00,1668.679532,835.556847,10,80.660109,1,480.212576,3,272.25,3,Producción_CSR_01-05-2023.csv
01/05/2023 16:00:00,1584.260814,771.548924,10,98.63848,2,443.32341,3,270.75,3,Producción_CSR_01-05-2023.csv
01/05/2023 15:00:00,1523.576288,743.035636,9,79.9124,1,428.508252,3,272.12,3,Producción_CSR_01-05-2023.csv
01/05/2023 14:00:00,1505.094608,739.801864,9,65.440249,1,429.092495,3,270.76,3,Producción_CSR_01-05-2023.csv
01/05/2023 13:00:00,1461.707048,712.33059,9,65.411781,1,411.844677,3,272.12,3,Producción_CSR_01-05-2023.csv
01/05/2023 12:00:00,1389.368155,668.007664,9,65.424461,1,383.93603,3,272.0,3,Producción_CSR_01-05-2023.csv
01/05/2023 11:00:00,1204.64882,548.805558,8,65.40862,1,318.184642,3,272.25,3,Producción_CSR_01-05-2023.csv
01/05/2023 10:00:00,920.268361,373.500725,6,65.390742,1,213.626894,2,267.75,3,Producción_CSR_01-05-2023.csv
01/05/2023 09:00:00,679.714789,225.874823,6,65.378579,1,116.211387,1,272.25,3,Producción_CSR_01-05-2023.csv
01/05/2023 08:00:00,598.890516,203.85359,6,66.294782,1,112.742144,1,216.0,3,Producción_CSR_01-05-2023.csv
01/05/2023 07:00:00,645.354827,185.081663,6,82.689906,1,105.463258,1,272.12,3,Producción_CSR_01-05-2023.csv
01/05/2023 06:00:00,680.399249,208.602862,6,82.696938,1,116.969449,1,272.13,3,Producción_CSR_01-05-2023.csv
01/05/2023 05:00:00,705.14246,222.641237,6,82.694105,1,127.557118,1,272.25,3,Producción_CSR_01-05-2023.csv
01/05/2023 04:00:00,756.434252,250.587387,6,82.693712,1,150.903153,1,272.25,3,Producción_CSR_01-05-2023.csv
01/05/2023 03:00:00,938.417013,383.331948,8,82.727149,1,203.107916,2,269.25,3,Producción_CSR_01-05-2023.csv
01/05/2023 02:00:00,1012.263746,424.84492,8,82.718448,1,232.450378,2,272.25,3,Producción_CSR_01-05-2023.csv
01/05/2023 01:00:00,1147.47597,498.259977,8,82.69421,1,293.141783,2,273.38,3,Producción_CSR_01-05-2023.csv
02/06/2023 00:00:00,1183.115311,569.959809,10,18.041063,1,322.864439,2,272.25,3,Producción_CSR_01-06-2023.csv
01/06/2023 23:00:00,1278.838225,564.282135,10,119.743989,2,322.682101,2,272.13,3,Producción_CSR_01-06-2023.csv
01/06/2023 22:00:00,1451.025917,749.190813,10,131.138272,2,323.676832,2,247.02,3,Producción_CSR_01-06-2023.csv
01/06/2023 21:00:00,1414.492454,756.932029,10,131.154311,2,323.776114,2,202.63,3,Producción_CSR_01-06-2023.csv
01/06/2023 20:00:00,1500.520947,842.422327,10,131.152682,2,324.065938,2,202.88,3,Producción_CSR_01-06-2023.csv
01/06/2023 19:00:00,1354.436492,696.133564,10,144.012209,2,311.290719,2,203.0,3,Producción_CSR_01-06-2023.csv
01/06/2023 18:00:00,1199.436009,541.867834,10,131.5693,2,323.008875,2,202.99,3,Producción_CSR_01-06-2023.csv
01/06/2023 17:00:00,1280.654902,622.955914,10,131.552723,2,323.516265,2,202.63,3,Producción_CSR_01-06-2023.csv
01/06/2023 16:00:00,1292.871119,634.996568,10,131.494849,2,323.599702,2,202.78,3,Producción_CSR_01-06-2023.csv
01/06/2023 15:00:00,1240.543978,582.988151,10,131.497882,2,322.937945,2,203.12,3,Producción_CSR_01-06-2023.csv
01/06/2023 14:00:00,1238.127816,551.611125,10,131.533081,2,317.36361,2,237.62,3,Producción_CSR_01-06-2023.csv
01/06/2023 13:00:00,1386.395944,660.117806,10,131.536218,2,322.49192,2,272.25,3,Producción_CSR_01-06-2023.csv
01/06/2023 12:00:00,1493.690162,780.532534,10,119.312572,2,322.895056,2,270.95,3,Producción_CSR_01-06-2023.csv
01/06/2023 11:00:00,1477.422467,817.378375,10,65.575798,1,322.968294,2,271.5,3,Producción_CSR_01-06-2023.csv
01/06/2023 10:00:00,1475.869831,816.472839,10,65.064723,1,322.952269,2,271.38,3,Producción_CSR_01-06-2023.csv
01/06/2023 09:00:00,1349.326974,752.903053,10,1.568924,1,322.724997,2,272.13,3,Producción_CSR_01-06-2023.csv
01/06/2023 08:00:00,1110.327342,627.742604,10,0.0,0,316.584738,2,166.0,3,Producción_CSR_01-06-2023.csv
01/06/2023 07:00:00,916.285655,543.205224,10,0.0,0,312.710431,2,60.37,3,Producción_CSR_01-06-2023.csv
01/06/2023 06:00:00,902.534657,540.741292,10,0.0,0,300.673365,2,61.12,3,Producción_CSR_01-06-2023.csv
01/06/2023 05:00:00,791.535661,454.559634,10,0.0,0,276.466027,2,60.51,3,Producción_CSR_01-06-2023.csv
01/06/2023 04:00:00,723.051487,404.253227,10,0.0,0,226.67826,2,92.12,3,Producción_CSR_01-06-2023.csv
01/06/2023 03:00:00,835.866942,426.197068,10,0.0,0,249.339874,2,160.33,3,Producción_CSR_01-06-2023.csv
01/06/2023 02:00:00,904.169023,443.687944,10,0.0,0,258.861079,2,201.62,3,Producción_CSR_01-06-2023.csv
01/06/2023 01:00:00,982.278288,487.029425,10,0.0,0,294.248863,2,201.0,3,Producción_CSR_01-06-2023.csv
02/07/2023 00:00:00,1528.837279,879.724668,10,0.0,0,481.112611,3,168.0,3,Producción_CSR_01-07-2023.csv
01/07/2023 23:00:00,1562.892334,898.507326,10,0.0,0,481.285008,3,183.1,3,Producción_CSR_01-07-2023.csv
01/07/2023 22:00:00,1616.286528,897.928101,10,8.951134,1,481.257293,3,228.15,3,Producción_CSR_01-07-2023.csv
01/07/2023 21:00:00,1692.958222,907.851634,10,75.961001,1,481.345587,3,227.8,3,Producción_CSR_01-07-2023.csv
01/07/2023 20:00:00,1654.532243,893.241025,10,77.791013,1,481.230205,3,202.27,3,Producción_CSR_01-07-2023.csv
01/07/2023 19:00:00,1590.70289,905.566605,10,13.814334,1,467.571951,3,203.75,3,Producción_CSR_01-07-2023.csv
01/07/2023 18:00:00,1562.230997,839.740228,10,0.0,0,480.490769,3,242.0,3,Producción_CSR_01-07-2023.csv
01/07/2023 17:00:00,1616.950824,893.805122,10,0.0,0,481.395702,3,241.75,3,Producción_CSR_01-07-2023.csv
01/07/2023 16:00:00,1638.604887,893.430644,10,0.0,0,481.424243,3,263.75,3,Producción_CSR_01-07-2023.csv
01/07/2023 15:00:00,1647.326298,894.791783,10,0.0,0,481.414515,3,271.12,3,Producción_CSR_01-07-2023.csv
01/07/2023 14:00:00,1630.988735,878.424965,10,0.0,0,481.06377,3,271.5,3,Producción_CSR_01-07-2023.csv
01/07/2023 13:00:00,1639.867674,886.823026,10,0.0,0,481.544648,3,271.5,3,Producción_CSR_01-07-2023.csv
01/07/2023 12:00:00,1614.618992,905.588093,10,0.0,0,481.650899,3,227.38,3,Producción_CSR_01-07-2023.csv
01/07/2023 11:00:00,1431.584292,843.045936,10,0.0,0,467.538356,3,121.0,2,Producción_CSR_01-07-2023.csv
01/07/2023 10:00:00,1312.325485,760.820492,10,0.0,0,430.504993,3,121.0,2,Producción_CSR_01-07-2023.csv
01/07/2023 09:00:00,1067.887086,613.233845,10,0.0,0,333.653241,3,121.0,2,Producción_CSR_01-07-2023.csv
01/07/2023 08:00:00,1005.945318,594.110819,10,0.0,0,290.834499,2,121.0,2,Producción_CSR_01-07-2023.csv
01/07/2023 07:00:00,973.775917,538.888007,10,0.0,0,313.88791,2,121.0,2,Producción_CSR_01-07-2023.csv
01/07/2023 06:00:00,980.307443,561.727835,10,0.0,0,316.379608,2,102.2,2,Producción_CSR_01-07-2023.csv
01/07/2023 05:00:00,969.070418,576.394155,10,0.0,0,321.176263,2,71.5,2,Producción_CSR_01-07-2023.csv
01/07/2023 04:00:00,982.937654,587.075517,10,0.0,0,324.362137,3,71.5,2,Producción_CSR_01-07-2023.csv
01/07/2023 03:00:00,1124.904205,664.568268,10,0.0,0,389.335937,3,71.0,2,Producción_CSR_01-07-2023.csv
01/07/2023 02:00:00,1211.736837,722.913199,10,0.0,0,417.823638,3,71.0,2,Producción_CSR_01-07-2023.csv
01/07/2023 01:00:00,1337.495565,801.340876,10,4.26963,1,461.385059,3,70.5,2,Producción_CSR_01-07-2023.csv
02/08/2023 00:00:00,1454.704972,841.485203,10,77.396069,2,468.6337,3,67.19,3,Producción_CSR_01-08-2023.csv
01/08/2023 23:00:00,1592.025643,825.312622,10,169.760009,2,468.353012,3,128.6,3,Producción_CSR_01-08-2023.csv
01/08/2023 22:00:00,1609.814747,827.519048,10,162.912754,2,476.182945,3,143.2,3,Producción_CSR_01-08-2023.csv
01/08/2023 21:00:00,1489.300577,830.865926,10,130.981025,2,475.583626,3,51.87,3,Producción_CSR_01-08-2023.csv
01/08/2023 20:00:00,1522.31483,857.833964,10,130.975615,2,481.655251,3,51.85,3,Producción_CSR_01-08-2023.csv
01/08/2023 19:00:00,1361.62409,764.664639,10,131.017297,2,409.942154,3,56.0,3,Producción_CSR_01-08-2023.csv
01/08/2023 18:00:00,1473.769707,783.760796,10,134.359509,2,452.999402,3,102.65,3,Producción_CSR_01-08-2023.csv
01/08/2023 17:00:00,1599.484652,847.55029,10,169.694576,2,480.789786,3,101.45,3,Producción_CSR_01-08-2023.csv
01/08/2023 16:00:00,1657.981677,903.878282,10,169.716047,2,482.017348,3,102.37,3,Producción_CSR_01-08-2023.csv
01/08/2023 15:00:00,1675.069177,942.941625,10,146.702889,2,482.274663,3,103.15,3,Producción_CSR_01-08-2023.csv
01/08/2023 14:00:00,1575.572668,904.957999,10,87.296246,2,481.988423,3,101.33,3,Producción_CSR_01-08-2023.csv
01/08/2023 13:00:00,1523.877007,855.616884,10,84.571655,1,481.438468,3,102.25,3,Producción_CSR_01-08-2023.csv
01/08/2023 12:00:00,1522.59045,896.62129,10,70.845347,1,482.013813,3,73.11,3,Producción_CSR_01-08-2023.csv
01/08/2023 11:00:00,1433.858022,843.560045,10,64.415018,1,465.382959,3,60.5,3,Producción_CSR_01-08-2023.csv
01/08/2023 10:00:00,1422.157355,825.322276,10,57.83982,1,478.365259,3,60.63,3,Producción_CSR_01-08-2023.csv
01/08/2023 09:00:00,1338.508164,816.797005,10,0.0,0,461.091159,3,60.62,3,Producción_CSR_01-08-2023.csv
01/08/2023 08:00:00,1170.114514,714.94644,10,0.0,0,393.448074,3,61.72,3,Producción_CSR_01-08-2023.csv
01/08/2023 07:00:00,1053.834931,615.948065,10,0.0,0,355.876866,3,82.01,3,Producción_CSR_01-08-2023.csv
01/08/2023 06:00:00,1141.349123,662.525144,10,0.0,0,388.073979,3,90.75,3,Producción_CSR_01-08-2023.csv
01/08/2023 05:00:00,1106.667286,649.08135,10,0.0,0,366.835936,3,90.75,3,Producción_CSR_01-08-2023.csv
01/08/2023 04:00:00,1138.824432,661.167513,10,0.0,0,387.036919,3,90.62,3,Producción_CSR_01-08-2023.csv
01/08/2023 03:00:00,1237.356642,725.285423,10,0.0,0,419.821219,3,92.25,3,Producción_CSR_01-08-2023.csv
01/08/2023 02:00:00,1328.286489,786.505802,10,0.0,0,451.160687,3,90.62,3,Producción_CSR_01-08-2023.csv
01/08/2023 01:00:00,1418.742008,857.516752,10,38.0539,1,475.841356,3,47.33,3,Producción_CSR_01-08-2023.csv
02/09/2023 00:00:00,1246.772246,829.208107,10,84.568033,1,322.866106,2,10.13,1,Producción_CSR_01-09-2023.csv
01/09/2023 23:00:00,1235.319838,816.446699,10,84.565682,1,322.807457,2,11.5,1,Producción_CSR_01-09-2023.csv
01/09/2023 22:00:00,1277.464547,858.426682,10,84.562674,1,322.975191,2,11.5,1,Producción_CSR_01-09-2023.csv
01/09/2023 21:00:00,1424.491646,962.426705,9,128.670597,2,323.274344,2,10.12,1,Producción_CSR_01-09-2023.csv
01/09/2023 20:00:00,1505.976633,998.960868,9,164.869941,2,323.395824,2,18.75,1,Producción_CSR_01-09-2023.csv
01/09/2023 19:00:00,1452.66809,937.662836,9,169.67449,2,323.830764,2,21.5,1,Producción_CSR_01-09-2023.csv
01/09/2023 18:00:00,1409.789394,893.544606,8,169.683585,2,323.431203,2,23.13,1,Producción_CSR_01-09-2023.csv
01/09/2023 17:00:00,1456.779152,892.490729,8,169.794974,2,323.993449,2,70.5,1,Producción_CSR_01-09-2023.csv
01/09/2023 16:00:00,1456.120055,891.679064,8,169.779484,2,324.041507,2,70.62,1,Producción_CSR_01-09-2023.csv
01/09/2023 15:00:00,1427.544376,891.672325,8,169.783704,2,324.338347,2,41.75,1,Producción_CSR_01-09-2023.csv
01/09/2023 14:00:00,1399.231135,893.803107,8,160.875285,2,324.422743,2,20.13,1,Producción_CSR_01-09-2023.csv
01/09/2023 13:00:00,1399.452637,893.988928,8,160.963732,2,324.379977,2,20.12,1,Producción_CSR_01-09-2023.csv
01/09/2023 12:00:00,1408.301598,893.903381,8,169.791541,2,324.356676,2,20.25,1,Producción_CSR_01-09-2023.csv
01/09/2023 11:00:00,1402.605418,894.371867,8,163.814196,2,324.289355,2,20.13,1,Producción_CSR_01-09-2023.csv
01/09/2023 10:00:00,1339.634818,894.545493,8,100.698293,2,324.271032,2,20.12,1,Producción_CSR_01-09-2023.csv
01/09/2023 09:00:00,1236.227593,892.18121,8,0.0,0,323.916383,2,20.13,1,Producción_CSR_01-09-2023.csv
01/09/2023 08:00:00,1235.185045,891.384857,8,0.0,0,323.550188,2,20.25,1,Producción_CSR_01-09-2023.csv
01/09/2023 07:00:00,1242.276132,891.390168,8,0.0,0,323.515964,2,27.37,1,Producción_CSR_01-09-2023.csv
01/09/2023 06:00:00,1252.450005,891.621231,8,0.0,0,323.448774,2,37.38,1,Producción_CSR_01-09-2023.csv
01/09/2023 05:00:00,1214.699191,891.27203,8,0.0,0,323.427161,2,0.0,0,Producción_CSR_01-09-2023.csv
01/09/2023 04:00:00,1214.588205,891.172064,8,0.0,0,323.416141,2,0.0,0,Producción_CSR_01-09-2023.csv
01/09/2023 03:00:00,1213.965133,890.545467,8,0.0,0,323.419666,2,0.0,0,Producción_CSR_01-09-2023.csv
01/09/2023 02:00:00,1209.123085,881.22736,8,0.0,0,323.525725,2,4.37,1,Producción_CSR_01-09-2023.csv
01/09/2023 01:00:00,1215.894105,879.746937,8,0.0,0,324.647168,2,11.5,1,Producción_CSR_01-09-2023.csv
02/10/2023 00:00:00,611.104807,376.015878,7,65.462588,1,161.006341,1,8.62,1,Producción_CSR_01-10-2023.csv
01/10/2023 23:00:00,721.451776,466.196595,7,74.835259,1,161.169922,1,19.25,1,Producción_CSR_01-10-2023.csv
01/10/2023 22:00:00,787.148332,519.35352,7,84.901278,1,161.273534,1,21.62,1,Producción_CSR_01-10-2023.csv
01/10/2023 21:00:00,855.254802,588.848252,7,84.901456,1,161.375094,1,20.13,1,Producción_CSR_01-10-2023.csv
